url,title,organization,date_created,date_updated,licence,notes,category
http://statistics.gov.scot/data/social-work-orders-terminated,Social Work Orders Terminated,Scottish Government,2017-03-23T09:15:15Z,2023-01-31T09:44:40.364Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of social work orders completed/terminated in each local authority area from 2004-05 onwards, broken down by type of order and whether successfully completed.",Crime and Justice
http://statistics.gov.scot/data/affordable-housing-supply-programme,Affordable Housing Supply Programme,Scottish Government,2017-03-22T09:21:02Z,2023-02-09T16:06:29.800Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Quarterly Scotland figures for the Affordable Housing Supply Programme approvals, starts and completions, split by category, form of housing supply, and type of housing supply from 2000-01 to the latest quarter.",Housing
http://statistics.gov.scot/data/new-build-housing-starts-and-completions,New Build Housing Starts and Completions,Scottish Government,2017-03-21T14:10:09Z,2023-02-09T16:07:18.500Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Quarterly time series data on Scottish approvals, starts and completions by sector ",Housing
http://statistics.gov.scot/data/age-at-first-birth,Age of First Time Mothers,Public Health Scotland,2017-03-21T12:23:41Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number and percentage of first time mothers who are aged 19 and under, or 35 and over. ",Health and Social Care
http://statistics.gov.scot/data/annual-business-survey,Annual Business Survey,Scottish Government,2017-03-17T15:01:23Z,2022-10-17T11:03:23.009Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Financial and employment data by broad industry by year. Annual Business Survey (ABS) provides data mainly on the Production (including Manufacturing), Construction and Service Sectors in Scotland. The statistics are best suited to the analysis of individual industries rather than the economy as a whole. ","Business, Enterprise and Energy"
http://statistics.gov.scot/data/smoking-at-booking,Ante-Natal Smoking,Public Health Scotland,2017-03-14T14:10:07Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number and percentage of mothers reporting their smoking status at ante-natal booking visit in the community or at hospital.,Health and Social Care
http://statistics.gov.scot/data/earnings-paygap,Gender Pay Gap,Scottish Government,2017-03-13T12:55:19Z,2022-02-01T14:07:55Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The difference between male and female median earnings (gross hourly earnings excluding overtime) as a percentage of male earnings.,Labour Force
http://statistics.gov.scot/data/greenhouse-gas-emissions-by-source-sector,Greenhouse Gas Emissions by Source Sector (Historical categories),Scottish Government,2017-03-13T12:53:10Z,2021-07-21T12:27:01Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"This contains the results of the Scottish Greenhouse Gas Inventory, which is the key tool for understanding the origins and magnitudes of greenhouse emissions.  This presentation uses the sectoral classifications used in the main publication prior to the June 2020 publication.",Environment
http://statistics.gov.scot/data/scottish-index-of-multiple-deprivation---geographic-access-to-services-indicators,Scottish Index of Multiple Deprivation - Geographic Access to Services Indicators,Scottish Government,2017-03-01T17:24:35Z,2020-03-31T10:42:07Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Mean travel time (in minutes) to key services, by car or public transport. This dataset contains indicators  used to calculate the geographic access to services domains of SIMD 2016 and SIMD 2020.",Scottish Index of Multiple Deprivation
http://statistics.gov.scot/data/low-birthweight,Low Birthweight,Public Health Scotland,2017-03-01T10:21:43Z,2021-09-03T15:31:04Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of low birthweight (less than 2500g) babies (single births).",Health and Social Care
http://statistics.gov.scot/data/social-work-orders-commenced,Social Work Orders Commenced,Scottish Government,2017-02-21T14:09:47Z,2023-01-31T09:47:30.154Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of social work orders commenced in each local authority area from 2004-05 onwards, broken down by type of order",Crime and Justice
http://statistics.gov.scot/data/dwellings-hectare,Dwellings per Hectare,National Records of Scotland,2017-02-10T14:01:49Z,2022-06-23T08:36:34Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of dwellings per hectare.,Housing
http://statistics.gov.scot/data/smoking-sscq,Smoking - Scottish Survey Core Questions,Scottish Government,2017-02-07T16:33:56Z,2021-01-19T09:39:13Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Current smokers by Current smokers by tenure, household type, age, sex and disability. The Scottish Survey Core Questions is an innovative project drawing together multiple household surveys to provide a large sample for subnational analysis.",Health and Social Care
http://statistics.gov.scot/data/disability-sscq,Disability - Scottish Surveys Core Questions,Scottish Government,2017-02-07T16:33:56Z,2021-01-19T09:33:54Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Percentage of adults reporting a limiting long term physical or mental health problem, by age, gender, household type, and type of housing tenure.
The Scottish Survey Core Questions is an innovative project drawing together multiple household surveys to provide a large sample for subnational analysis. ",Health and Social Care
http://statistics.gov.scot/data/mental-wellbeing-sscq,Mental Wellbeing - Scottish Surveys Core Questions,Scottish Government,2017-02-07T16:33:56Z,2020-10-20T12:22:49Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Mental wellbeing by tenure, household type, age, sex and disability. The Scottish Survey Core Questions is an innovative project drawing together multiple household surveys to provide a large sample for subnational analysis.",Health and Social Care
http://statistics.gov.scot/data/unpaid-care-provision-sscq,Unpaid Care Provision - Scottish Surveys Core Questions,Scottish Government,2017-02-07T16:33:56Z,2021-01-19T09:32:48Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Unpaid care provision by tenure, household type, age, sex and disability. The Scottish Survey Core Questions is an innovative project drawing together multiple household surveys to provide a large sample for subnational analysis. ",Health and Social Care
http://statistics.gov.scot/data/general-health-sscq,General Health - Scottish Surveys Core Questions,Scottish Government,2017-02-07T16:33:56Z,2021-01-19T09:30:48Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Self-assessed general health by tenure, household type, age, sex and disability. The Scottish Survey Core Questions is an innovative project drawing together multiple household surveys to provide a large sample for subnational analysis. ",Health and Social Care
http://statistics.gov.scot/data/cancer-registrations---annual-data,Cancer Registrations - Annual Data,Scottish Government,2017-02-07T16:21:51Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,,Health and Social Care
http://statistics.gov.scot/data/cancer-registrations,Cancer Registrations (1997 to 2009),Public Health Scotland,2017-02-07T16:21:51Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of cancer registrations by type and gender.,Health and Social Care
http://statistics.gov.scot/data/land-area-2001-data-zone-based,Land Area (based on 2001 Data Zones),Scottish Government,2017-02-02T17:37:06Z,2020-08-24T09:20:15Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Land area in hectares based on aggregating 2001 Data Zone data.,Geography
http://statistics.gov.scot/data/land-area-2011-data-zone-based,Land Area (based on 2011 Data Zones),Scottish Government,2017-02-02T17:34:53Z,2020-08-24T09:20:15Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Land area in hectares based on aggregating 2011 Data Zone data.,Geography
http://statistics.gov.scot/data/scottish-index-of-multiple-deprivation---crime-indicators,Scottish Index of Multiple Deprivation - Crime Indicators,Scottish Government,2017-02-01T12:32:11Z,2020-03-31T10:10:58Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The most recent Scottish Index of Multiple Deprivation (SIMD) was published in January 2020. This dataset contains the indicators that were used to calculate SIMD 2016 and SIMD 2020 crime domains. ,Scottish Index of Multiple Deprivation
http://statistics.gov.scot/data/dwellings-council-tax,Dwellings by Council Tax Band,National Records of Scotland,2017-01-25T13:35:52Z,2022-06-23T12:06:41Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of dwellings by Council Tax band, and percentage of dwellings in each Council Tax band.",Housing
http://statistics.gov.scot/data/dwellings-type,Dwellings by Type,National Records of Scotland,2017-01-20T15:12:19Z,2022-09-29T14:48:18.585Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of dwellings by type ,Housing
http://statistics.gov.scot/data/dwellings-median-number-of-rooms,Dwellings Median Number Of Rooms,National Records of Scotland,2016-12-13T15:19:51Z,2022-09-29T14:48:18.585Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The median number of rooms in dwellings for data zones, council areas and Scotland.",Housing
http://statistics.gov.scot/data/dwellings-rooms,Dwellings by Number of Rooms,National Records of Scotland,2016-12-12T16:02:33Z,2022-09-29T14:48:18.585Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of dwellings by number of rooms within the dwelling,Housing
http://statistics.gov.scot/data/smoking-prevalence-in-young-people-salsus,Smoking prevalence in young people (SALSUS),Scottish Government,2016-12-05T14:11:16Z,2022-07-20T10:08:13.108Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Smoking prevalence among 13 and 15 year olds in Scotland.,Health and Social Care
http://statistics.gov.scot/data/drinking-behaviour-among-young-people-salsus,Drinking behaviour among young people (SALSUS),Scottish Government,2016-12-05T14:11:16Z,2022-07-20T10:08:13.108Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,When 13 and 15 year olds last had an alcoholic drink.,Health and Social Care
http://statistics.gov.scot/data/alcohol-use-ever-among-young-people-salsus,Alcohol use ever among young people (SALSUS),Scottish Government,2016-12-05T14:11:16Z,2022-07-20T10:08:13.108Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The percentage of 13 and 15 year olds who have ever drunk alcohol.,Health and Social Care
http://statistics.gov.scot/data/drug-use-behaviour-among-young-people-salsus,Drug use behaviour among young people (SALSUS),Scottish Government,2016-12-05T14:11:16Z,2022-07-20T10:08:13.108Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Drug use among 13 and 15 year olds in Scotland.,Health and Social Care
http://statistics.gov.scot/data/perceptions-of-local-crime-rate-sscq,Perceptions of Local Crime - Scottish Surveys Core Questions,Scottish Government,2016-11-30T09:29:47Z,2021-03-16T09:32:12Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Perceptions of the local crime rate by tenure, household type, sex and disability. The Scottish Survey Core Questions is an innovative project drawing together multiple household surveys to provide a large sample for subnational analysis. ",Crime and Justice
http://statistics.gov.scot/data/confidence-in-policing-sscq,Confidence in Policing - Scottish Survey Core Questions ,Scottish Government,2016-11-30T09:29:47Z,2020-10-20T12:22:49Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Confidence across six policing functions by tenure, household type, sex and disability. The Scottish Survey Core Questions is an innovative project drawing together multiple household surveys to provide a large sample for subnational analysis. ",Crime and Justice
http://statistics.gov.scot/data/p1-BMI-epi,Primary 1 Children Body Mass Index - Epidemiological,Public Health Scotland,2016-11-29T12:52:01Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Percent of children who are classed as healthy weight, overweight, obese or severely obese at their Primary 1 review.",Health and Social Care
http://statistics.gov.scot/data/p1-BMI-clinical,Primary 1 Children Body Mass Index - Clinical,Public Health Scotland,2016-11-28T17:49:58Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Percent of children who are classed as healthy weight, overweight, obese or severely obese at their Primary 1 review.",Health and Social Care
http://statistics.gov.scot/data/corporate-insolvency,Corporate Insolvency,Accountant in Bankruptcy,2016-11-15T11:27:50Z,2022-12-09T13:00:50.035Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Scottish registered companies becoming insolvent or entering receivership.,"Business, Enterprise and Energy"
http://statistics.gov.scot/data/personal-insolvency,Personal Insolvency,Accountant in Bankruptcy,2016-11-14T16:38:24Z,2022-12-09T13:00:25.529Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Personal insolvencies in Scotland (awards of bankruptcy and Protected Trust Deeds). ,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/debt-arrangement-scheme-das,Debt Arrangement Scheme (DAS),Accountant in Bankruptcy,2016-11-14T15:50:07Z,2022-12-09T13:00:09.735Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The number of Debt Arrangement Scheme (DAS) Debt Payment Programmes approved. DAS is a statutory debt management solution administered by Accountant in Bankruptcy (AiB) ,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/drug-related-discharge,Drug Related Hospital Discharge,Public Health Scotland,2016-11-10T12:24:13Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number and European Age-sex Standardised Rates (EASRs) of general acute inpatient and day case stays with a drug-related diagnosis.,Health and Social Care
http://statistics.gov.scot/data/carbon-footprint-breakdown,Carbon Footprint Breakdown,Scottish Government,2016-10-24T16:25:34Z,2023-01-13T15:51:01.499Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Greenhouse gas emissions that are associated with the consumption by Scottish residents on goods and services and by private heating and motoring,Environment
http://statistics.gov.scot/data/police-officer-quarterly-strength,Police Officer Quarterly Strength,Scottish Government,2016-08-04T13:20:35Z,2023-02-21T16:50:20.720Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of Full-Time Equivalent (FTE) police officers in Scotland at the end of each respective quarter. ,Crime and Justice
http://statistics.gov.scot/data/postcodes,Postcodes,Scottish Government,2016-02-07T16:25:05Z,2022-09-28T13:05:08.609Z,,,
http://statistics.gov.scot/data/hospital-admissions,Hospital Admissions,Public Health Scotland,2014-07-29T02:00:00+02:00,2021-09-10T15:01:15Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of admissions to non-psychiatric/non-obstetric hospitals in Scotland.,Health and Social Care
http://statistics.gov.scot/data/never-worked,Never Worked,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-09T13:33:17Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of people aged 16+ who have never had a paid or unpaid job",Labour Force
http://statistics.gov.scot/data/income-and-poverty-modelled-estimates,Income And Poverty Modelled Estimates,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-10T10:11:05Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"This dataset includes information about estimated household income, and percent of households with low incomes.",Community Wellbeing and Social Environment
http://statistics.gov.scot/data/local-authority-housing-council-housing,Local Authority Housing Council Housing,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-09T13:26:16Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of lettings, evictions and abandonments of local authority housing.",Housing
http://statistics.gov.scot/data/employment-support-allowance,Employment and Support Allowance,Department for Work and Pensions,2014-07-29T02:00:00+02:00,2016-02-09T15:34:36Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of Employment and Support Allowance claimants by age, gender, and ethnicity.","Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/social-work-staffing,Social Work Staffing,Scottish Government,2014-07-29T02:00:00+02:00,2016-03-11T15:11:36Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and WTE, of social work staff by gender",Health and Social Care
http://statistics.gov.scot/data/municipal-waste,Municipal Waste,SEPA,2014-07-29T02:00:00+02:00,2016-02-09T13:28:58Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Municipal Waste (tonnes) and arising per capita (kgs),Environment
http://statistics.gov.scot/data/working-age-claimants-of-benefits-key,Working Age Claimants Of Key Benefits,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-03T01:00:00+01:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of working age claimants of key benefits by age,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/intensive-home-care,Intensive Home Care,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-10T10:45:01Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Percent of people aged 65+ with high levels of care needs who are cared for at home,Health and Social Care
http://statistics.gov.scot/data/retirement-pension,State Retirement Pension,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-03T01:00:00+01:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of State Pension claimants by age and gender.,Labour Force
http://statistics.gov.scot/data/shqs,Scottish Housing Quality Standard (SHQS),Scottish Government,2014-07-29T02:00:00+02:00,2022-10-14T13:58:18.647Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Indicators from the Scottish House Condition Survey (SHCS),Housing
http://statistics.gov.scot/data/pension-credits,Pension Credits,Department for Work and Pensions,2014-07-29T02:00:00+02:00,2016-02-09T16:14:30Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of Pension Credit claimants by age and gender.,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/p1-reviews,Primary 1 BMI Distribution,Public Health Scotland,2014-07-29T02:00:00+02:00,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of P1 BMI Reviews. Clinical and Epidemiological category measurements are provided in separate datasets.,Health and Social Care
http://statistics.gov.scot/data/job-seekers-allowance,Job Seeker's Allowance Claimants,Department for Work and Pensions,2014-07-29T02:00:00+02:00,2016-02-09T16:03:10Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of people claiming Job Seeker's Allowance by gender and age.","Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/qualifications-working-age-people,Qualifications of working age adults,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-09T13:43:15Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Percent of people with a given highest qualification level.,"Education, Skills and Training"
http://statistics.gov.scot/data/attendance-allowance,Attendance Allowance,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-10T10:41:56Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of people claiming Attendance Allowance by age, gender and rate of award","Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/emergency-repeat-admissions,Emergency Repeat Admissions,Public Health Scotland,2014-07-29T02:00:00+02:00,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Percent of people aged 65+ who are admitted as an emergency to hospitals at least twice within 12 months.,Health and Social Care
http://statistics.gov.scot/data/job-related-training,Job Related Training,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-09T13:21:31Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of people receiving job related training in the last 3 months.","Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/end-of-life-care,Palliative and End of Life Care,Public Health Scotland,2014-07-29T02:00:00+02:00,2022-11-04T13:55:07.266Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The percentage of last 6 months of life spent at home or in a community setting,Health and Social Care
http://statistics.gov.scot/data/income-support-claimants,Income Support Claimants,Department for Work and Pensions,2014-07-29T02:00:00+02:00,2016-02-09T15:59:54Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of income support claimants by age and gender (age split not available for gender).,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/buildings-at-risk-register,Buildings at Risk Register,Scottish Government,2014-07-29T02:00:00+02:00,2022-06-06T14:47:35Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Percent of A-listed buildings on the Buildings at Risk Register (BARR),Environment
http://statistics.gov.scot/data/neet,"Not in Employment, Education or Training (NEET)",Scottish Government,2014-07-29T02:00:00+02:00,2016-02-09T13:31:18Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of young people (16-19) who were not in education, employment or training.",Labour Force
http://statistics.gov.scot/data/disability-living-allowance,Disability Living Allowance,Department for Work and Pensions,2014-07-29T02:00:00+02:00,2016-02-09T15:06:22Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of Disability Living Allowance claimants by age group and gender. ,Health and Social Care
http://statistics.gov.scot/data/dwellings-in-flood-risk-areas,Dwellings In Flood Risk Areas,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-09T12:04:09Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of dwellings in flood risk areas,Environment
http://statistics.gov.scot/data/home-care-services,Home Care Services,Scottish Government,2014-07-29T02:00:00+02:00,2016-02-09T17:06:42Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of hours of home care provided by local authority, and number of clients receiving home care from LA and private/voluntary providers.",Health and Social Care
http://statistics.gov.scot/data/disability-living-allowance-component,Disability Living Allowance (Care Component),Department for Work and Pensions,2014-07-29T02:00:00+02:00,2016-02-09T15:11:10Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of Disability Living Allowance claimants by lev of Care Component,Health and Social Care
http://statistics.gov.scot/data/travel-times,Travel times to key services by car or public transport,Scottish Government,2014-07-29T00:00:00Z,2021-07-20T08:00:05Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Travel times (minutes) to key services by car or public transport,Access to Services
http://statistics.gov.scot/data/deaths,Deaths,National Records of Scotland,2014-07-29T00:00:00Z,2022-09-27T08:27:26.085Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Numbers of deaths registered by cause. ,Population
http://statistics.gov.scot/data/occupancy-rate-in-care-homes,Care Homes: Occupancy Rate,Public Health Scotland,2014-07-29T00:00:00Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Occupancy rate in care homes, for different main client groups and across care sectors",Health and Social Care
http://statistics.gov.scot/data/school-leaver-destinations-followup,School Leaver Destinations - Follow Up,Scottish Government,2014-07-29T00:00:00Z,2021-03-31T12:23:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent, of school leavers by destination from follow up survey","Education, Skills and Training"
http://statistics.gov.scot/data/earnings,Earnings,Scottish Government,2014-07-29T00:00:00Z,2022-02-01T14:07:55Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Mean and median gross weekly earnings (£s) by gender, working pattern and workplace/residence measure. ","Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/economic-inactivity,Economic Inactivity,Scottish Government,2014-07-29T00:00:00Z,2022-02-08T13:26:17Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Economic inactivity level and rate by gender,"Economic Activity, Benefits and Tax Credits"
http://statistics.gov.scot/data/breached-order-applications,Breached Order Applications,Scottish Government,2014-07-29T00:00:00Z,2021-10-12T13:29:07Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of breaches applications for social work orders by order type.,Crime and Justice
http://statistics.gov.scot/data/crime-clear-up-rates,Crime Clear up Rates,Scottish Government,2014-07-29T00:00:00Z,2022-08-23T11:49:48.364Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Crimes cleared up by the police as a percentage of those recorded.,Crime and Justice
http://statistics.gov.scot/data/travel-to-work-other,Travel to Work and Other Purposes,Transport Scotland,2014-07-29T00:00:00Z,2022-10-27T07:36:43.936Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Statistics on what mode of transport (walking, cycling, car, bus, train) people usually use to get to work and education, purposes of journeys made by Scottish people. 
",Transport
http://statistics.gov.scot/data/social-work-reports,Criminal Justice Social Work Reports,Scottish Government,2014-07-29T00:00:00Z,2023-01-31T09:47:51.962Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of criminal justice social work reports (CJSWRs) by various characteristics. These were formerly (prior to 2011) called Social Enquiry Reports.,Crime and Justice
http://statistics.gov.scot/data/house-sales-prices,House Prices,Scottish Government,2014-07-29T00:00:00Z,2021-04-16T07:36:25Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Value of residential property transactions,Housing
http://statistics.gov.scot/data/places-in-care-homes,Care Homes: Places,Public Health Scotland,2014-07-29T00:00:00Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"The number and ratio (per 1000 adults) of registered places in care homes, for different main client groups and across care sectors",Health and Social Care
http://statistics.gov.scot/data/home-care-client-group,Home Care Client Group,Scottish Government,2014-07-29T00:00:00Z,2017-05-25T15:58:05Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of home care clients by care type or disability. Number and rate per 1,000 population of home care clients by disability/condition",Health and Social Care
http://statistics.gov.scot/data/concessionary-cards,Concessionary Travel Cards,Transport Scotland,2014-07-29T00:00:00Z,2022-05-11T14:40:00Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number of concessionary cards issued to all adults, and adults aged over 60",Transport
http://statistics.gov.scot/data/carbon-footprint,Carbon Footprint,Scottish Government,2014-07-29T00:00:00Z,2021-07-21T12:27:01Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Greenhouse gas emissions that are associated with the consumption by Scottish residents on goods and services and by private heating and motoring,Environment
http://statistics.gov.scot/data/road-vehicles,Road Vehicles,Transport Scotland,2014-07-29T00:00:00Z,2022-10-27T07:36:43.936Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Road vehicle numbers, household car ownership and fuel consumption",Transport
http://statistics.gov.scot/data/measles-mumps-rubella,Measles Mumps Rubella (MMR) Immunisation,Public Health Scotland,2014-07-29T00:00:00Z,2021-09-03T16:10:23Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and percent of, children who were immunised against measles, mumps and rubella by 5 years of age",Health and Social Care
http://statistics.gov.scot/data/home-care-clients,Home Care Clients,Scottish Government,2014-07-29T00:00:00Z,2020-03-25T08:12:27Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number and rate per 1,000 population of home care clients by age and gender.",Health and Social Care
http://statistics.gov.scot/data/greenhouse-gas,Greenhouse Gas Emissions,Scottish Government,2014-07-29T00:00:00Z,2022-06-15T09:04:30Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"This contains the results of the Scottish Greenhouse Gas Inventory, which is the key tool for understanding the origins and magnitudes of greenhouse emissions",Environment
http://statistics.gov.scot/data/standard-geography-code-register,Standard Geography Code Register,Scottish Government,2014-07-29T00:00:00Z,2023-02-01T14:02:52.380Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,The geography Entities (levels such as Council Area - S12) and Instances (areas such as Glasgow City - S12000046),Geography
http://statistics.gov.scot/data/looked-after-children,Looked After Children,Scottish Government,2014-07-29T00:00:00Z,2022-07-01T13:33:20Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Information about the number of looked after children by type of care setting.,Children and Young People
http://statistics.gov.scot/data/recorded-crime,Recorded Crimes and Offences,Scottish Government,2014-07-29T00:00:00Z,2022-08-23T11:50:10.714Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Number, and rate per 10,000 population, of crimes and offences recorded by the police",Crime and Justice
http://statistics.gov.scot/data/house-sales,House Sales,Scottish Government,2014-07-29T00:00:00Z,2021-04-16T07:36:25Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Number of house sales,Housing
http://statistics.gov.scot/data/census-population-2001,Population Estimates - Census 2001,National Records of Scotland,2014-07-29T00:00:00Z,2019-10-07T09:47:57Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,"Population from Census Day, 29 April 2001 (number of people).",Population
http://statistics.gov.scot/data/school-pupil-census,School Pupil Census,Scottish Government,2014-07-29T00:00:00Z,2021-03-31T12:23:02Z,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Information from the School Pupil Census,"Education, Skills and Training"
