Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileType,NumRecords,OriginalTags,ManualTags,License,Description
Secondary School Catchments,Perth,https://data.pkc.gov.uk/dataset/secondary-school-catchments,http://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0.csv,2019-06-25,2018-06-07,0,CSV,,"boundaries,catchments,education,schools,secondary",,Open Government Licence 3.0 (United Kingdom),"Boundaries for secondary school catchment areas excluding Roman Catholic Schools.
"
Secondary School Catchments,Perth,https://data.pkc.gov.uk/dataset/secondary-school-catchments,http://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0.kml,2019-06-25,2018-06-07,0,KML,,"boundaries,catchments,education,schools,secondary",,Open Government Licence 3.0 (United Kingdom),"Boundaries for secondary school catchment areas excluding Roman Catholic Schools.
"
Secondary School Catchments,Perth,https://data.pkc.gov.uk/dataset/secondary-school-catchments,http://opendata-pkc.opendata.arcgis.com/datasets/95f83f651901440292a82ae2f737828d_0.zip,2019-06-25,2018-06-07,0,ZIP,,"boundaries,catchments,education,schools,secondary",,Open Government Licence 3.0 (United Kingdom),"Boundaries for secondary school catchment areas excluding Roman Catholic Schools.
"
Special Landscape Area,Perth,https://data.pkc.gov.uk/dataset/special-landscape-area,http://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0,2019-06-25,2018-06-07,248702,HTML,,"boundary,landscape,special,environment",,Open Government Licence 3.0 (United Kingdom),"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.
"
Special Landscape Area,Perth,https://data.pkc.gov.uk/dataset/special-landscape-area,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/Special_Landscape_Area/FeatureServer/0,2019-06-25,2018-06-07,4822,Esri REST,,"boundary,landscape,special,environment",,Open Government Licence 3.0 (United Kingdom),"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.
"
Special Landscape Area,Perth,https://data.pkc.gov.uk/dataset/special-landscape-area,http://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.geojson,2019-06-25,2018-06-07,0,GeoJSON,,"boundary,landscape,special,environment",,Open Government Licence 3.0 (United Kingdom),"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.
"
Special Landscape Area,Perth,https://data.pkc.gov.uk/dataset/special-landscape-area,http://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.csv,2019-06-25,2018-06-07,0,CSV,,"boundary,landscape,special,environment",,Open Government Licence 3.0 (United Kingdom),"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.
"
Special Landscape Area,Perth,https://data.pkc.gov.uk/dataset/special-landscape-area,http://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.kml,2019-06-25,2018-06-07,0,KML,,"boundary,landscape,special,environment",,Open Government Licence 3.0 (United Kingdom),"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.
"
Special Landscape Area,Perth,https://data.pkc.gov.uk/dataset/special-landscape-area,http://opendata-pkc.opendata.arcgis.com/datasets/2c975835288f422bb5890b32ea870acb_0.zip,2019-06-25,2018-06-07,0,ZIP,,"boundary,landscape,special,environment",,Open Government Licence 3.0 (United Kingdom),"Designated landscapes within Perth and Kinross which merit special attention, either because they are of particular value and warrant protection or because they are degraded and require active management or positive restoration, or are under threat from inappropriate development. The associated LDP Landscape Supplementary Guidance in which they are contained was approved by Scottish Ministers on 17th June 2015.
"
St Ninians Episcopal School Catchment,Perth,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,http://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0,2019-06-25,2018-06-07,248702,HTML,,"boundary,catchment,episcopal,schools,education",,Open Government Licence 3.0 (United Kingdom),"St Ninians Episcopal School Catchment Boundary (Whole of PKC)
"
St Ninians Episcopal School Catchment,Perth,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/St_Ninians_Episcopal_School_Catchment/FeatureServer/0,2019-06-25,2018-06-07,5316,Esri REST,,"boundary,catchment,episcopal,schools,education",,Open Government Licence 3.0 (United Kingdom),"St Ninians Episcopal School Catchment Boundary (Whole of PKC)
"
St Ninians Episcopal School Catchment,Perth,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,http://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.geojson,2019-06-25,2018-06-07,0,GeoJSON,,"boundary,catchment,episcopal,schools,education",,Open Government Licence 3.0 (United Kingdom),"St Ninians Episcopal School Catchment Boundary (Whole of PKC)
"
St Ninians Episcopal School Catchment,Perth,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,http://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.csv,2019-06-25,2018-06-07,0,CSV,,"boundary,catchment,episcopal,schools,education",,Open Government Licence 3.0 (United Kingdom),"St Ninians Episcopal School Catchment Boundary (Whole of PKC)
"
St Ninians Episcopal School Catchment,Perth,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,http://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.kml,2019-06-25,2018-06-07,0,KML,,"boundary,catchment,episcopal,schools,education",,Open Government Licence 3.0 (United Kingdom),"St Ninians Episcopal School Catchment Boundary (Whole of PKC)
"
St Ninians Episcopal School Catchment,Perth,https://data.pkc.gov.uk/dataset/st-ninians-episcopal-school-catchment,http://opendata-pkc.opendata.arcgis.com/datasets/23a0859e00624870a1574d5555fbbc1a_0.zip,2019-06-25,2018-06-07,0,ZIP,,"boundary,catchment,episcopal,schools,education",,Open Government Licence 3.0 (United Kingdom),"St Ninians Episcopal School Catchment Boundary (Whole of PKC)
"
UK Business Counts (Local Units),Perth,https://data.pkc.gov.uk/dataset/uk-business-counts-local-units,"http://www.nomisweb.co.uk/api/v01/dataset/NM_141_1.data.csv?geography=973079520,973079539,973079516,973079540...973079542,973079522,973079525,973079532,973079517,973079538,973079518,973079519,973079536,973079533,973079521,973079535,973079528,973079537,973079513,973079527,973079544,973079514,973079523,973079530,973079515,973079531,973079529,973079545,973079512,973079546,973079534,973079543,973079524,973079526&date=latest&industry=37748736&employment_sizeband=0,10,20,30,40&legal_status=0,10,20&measures=20100&select=date_name,geography_name,geography_code,employment_sizeband_name,legal_status_name,obs_value",2019-06-25,2017-09-19,42486,CSV,,"General economic, commercial and labour affairs",,Open Government Licence 3.0 (United Kingdom),"Test using NOMIS API
Licenced under OGL v3.0"
Wind turbines by planning application,Perth,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,http://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0,2020-07-13,2018-06-07,248702,HTML,,ArcGIS;Service Definition;Wind;energy;environment;renewables;sd;technology,,Open Government Licence 3.0 (United Kingdom),Location of wind turbines with relevant planning application information.
Wind turbines by planning application,Perth,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,https://services.arcgis.com/pfFDYSlYcp7mabvZ/arcgis/rest/services/Wind_turbines_by_planning_application/FeatureServer/0,2020-07-13,2018-06-07,5743,Esri REST,,ArcGIS;Service Definition;Wind;energy;environment;renewables;sd;technology,,Open Government Licence 3.0 (United Kingdom),Location of wind turbines with relevant planning application information.
Wind turbines by planning application,Perth,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,http://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.geojson,2020-07-13,2018-06-07,0,GeoJSON,,ArcGIS;Service Definition;Wind;energy;environment;renewables;sd;technology,,Open Government Licence 3.0 (United Kingdom),Location of wind turbines with relevant planning application information.
Wind turbines by planning application,Perth,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,http://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.csv,2020-07-13,2018-06-07,0,CSV,,ArcGIS;Service Definition;Wind;energy;environment;renewables;sd;technology,,Open Government Licence 3.0 (United Kingdom),Location of wind turbines with relevant planning application information.
Wind turbines by planning application,Perth,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,http://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.kml,2020-07-13,2018-06-07,0,KML,,ArcGIS;Service Definition;Wind;energy;environment;renewables;sd;technology,,Open Government Licence 3.0 (United Kingdom),Location of wind turbines with relevant planning application information.
Wind turbines by planning application,Perth,https://data.pkc.gov.uk/dataset/wind-turbines-by-planning-application,http://opendata-pkc.opendata.arcgis.com/datasets/bbb233741cc54ad9bf545ac30cf908f6_0.zip,2020-07-13,2018-06-07,0,ZIP,,ArcGIS;Service Definition;Wind;energy;environment;renewables;sd;technology,,Open Government Licence 3.0 (United Kingdom),Location of wind turbines with relevant planning application information.
Guides & Platform Documentation,Stirling,https://data.stirling.gov.uk/dataset/20190214-test-user-guide,https://data.stirling.gov.uk/dataset/54b51ae1-ee39-4d4c-b5e3-6c451896a44b/resource/34ef4067-b535-4a8c-9529-04f57c963a59/download/20190926-open-data-user-guide-v2.1-.pdf,2020-01-20,2019-02-14,1592340,PDF,,LGCS Education & Skills,,Open Government Licence 3.0 (United Kingdom),"**The resources within this area provide users with information and guides on various functions and features of this data publishing platform.**

"
Asset Register,Stirling,https://data.stirling.gov.uk/dataset/asset-register,https://data.stirling.gov.uk/dataset/5eb94d01-0635-4a89-8504-9ec04f600cb8/resource/81650170-e849-4d5c-94f8-d67b8adccd53/download/20190313-land-and-property-asset-register-12.02.2019.csv,2021-04-19,2019-02-06,280872,CSV,,LGCS Council Property,,Open Government Licence 3.0 (United Kingdom),"**Stirling Council's activities cover the area bordered by Clackmannanshire (to the east), North Lanarkshire (to the south), Falkirk (to the south-east), Perth & Kinross (to the north and north-east), Argyll & Bute (to the north and north-west), and East and West Dunbartonshire (to the south-west).**     

**With the exception of properties owned by the Housing Service, this dataset details the land and property assets managed and maintained by Stirling Council.**

[**Registers of Scotland**](https://www.ros.gov.uk/) **can provide details on individual properties throughout the country..**

**Please pass any comments or queries to [surveyandinfo@stirling.gov.uk](mailto: surveyandinfo@stirling.gov.uk).**

**All data believed to be correct at the date of the last update, 12th February, 2019.**"
Cemeteries,Stirling,https://data.stirling.gov.uk/dataset/cemetery-records,https://data.stirling.gov.uk/dataset/42afa6e2-db91-4940-b7bd-50ab8b4dd2c1/resource/e2c373ba-86b8-404c-8ff7-4d91cd9acb59/download/2021-06-01-20-05-09_epilog.csv,2021-06-01,2019-02-04,6909509,CSV,,LGCS Cemeteries & Crematoria,,Open Government Licence 3.0 (United Kingdom),"**Extract of electronic burial records for cemeteries managed and maintained by Stirling Council.**

**Although this is not a full record of interments, the **[**Council's Archives Service**](https://www.stirling.gov.uk/libraries-archives/archives/) **holds additional burial and lair information, especially for funerals prior to 1900, and can be contacted directly for further assistance.**     

**Information on arranging a funeral can be obtained from Stirling Council’s website by following this link to the **[**Cemetery Service**](https://www.stirling.gov.uk/licensing-legal/births-marriages-death/cemeteries/)**.**

[**National Records of Scotland**](https://www.nrscotland.gov.uk/) **and** [**Scotland’s People**](https://www.scotlandspeople.gov.uk/) **provide useful information for those wishing to research their family tree.**

**Next update available from Tuesday, 6th July, 2021.**
"
Civic Licences,Stirling,https://data.stirling.gov.uk/dataset/civic-licences,https://data.stirling.gov.uk/dataset/e6f17324-3397-49a5-9c3f-72ae586d0027/resource/2268be0e-aefc-455b-a642-7d3d58719eba/download/20210608-civic-licences.csv,2021-06-08,2019-12-03,55850,CSV,,LGCS Consumer Affairs,,Open Government Licence 3.0 (United Kingdom),"**Current civic licences, excluding liquor, issued by Stirling Council.**

**Visit Stirling Council's website for further information on [licences and permits](https://www.stirling.gov.uk/licensing-legal/licenses-permits-permissions/).**"
Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/c3ed863f-4e5e-4ba2-b062-204d843737c0/download/20210527-cycle-pedestrian-counts-jan-2020-to-dec-2020-v1.0.csv,2021-05-27,2021-04-26,1466453,CSV,,LGCS Transport Infrastructure,,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
"
Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/0ab8ea65-2634-405c-8a40-a092973e7429/download/20210527-cycle-pedestrian-counts-jan-2021-to-dec-2021-v1.0.csv,2021-05-27,2021-04-26,17217306,CSV,,LGCS Transport Infrastructure,,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
"
Cycle & Pedestrian Counts,Stirling,https://data.stirling.gov.uk/dataset/cycle-pedestrian-counts,https://data.stirling.gov.uk/dataset/51e50021-ac94-4475-8390-4261bc540665/resource/b2839a83-e188-4c5e-8983-3be63039cd85/download/20210526-craigs-roundabout-map.jpg,2021-05-27,2021-04-26,242954,JPEG,,LGCS Transport Infrastructure,,Open Government Licence 3.0 (United Kingdom),"**This group details the output from transport monitoring of cyclist and pedestrian activity within Stirling.**

**Outputs from the monitors feed into Stirling Council’s **[**Local Transport Strategy (LTS)**](https://www.stirling.gov.uk/roads-transport-streets/environment-friendly-transport/local-transport-strategy-documents/)**.**

**Cycle and pedestrian data are gathered using cabinets located at the side of footways and cycleways, which detect pedestrians using an infra-red beam, and cyclists using piezoelectric strips.  The devices used are encrypted, and anonymise any data collected, so no pedestrians or cyclists can be traced.**

**The movements which pass through the detection zone of the counters are classified based on which sensors are triggered by the movement.  Where the pedestrian infra-red beam is triggered but not the piezo electric strips, the movement is a pedestrian.  Where both the infra-red beam and the piezo electric strips are triggered, the movement is a cyclist.  The piezo electric strips are installed below the surface of the footway and so when cut, will fail to record anything.**

**In August 2019, the number of locations at which monitors are located increased to 23 with the addition of three sites around Craig’s Roundabout. These were installed to allow the figures generated from them to be combined with those from the Kerse Road Bridge to provide origin-destination data for the network of pathways going through the roundabout.**

[**Traffic Scotland **](https://trafficscotland.org/) **can provide updates on any road closures and the **[**Scottish Roadworks Commissioner **](https://www.roadworksscotland.org/)**can give further details on any planned roadworks throughout the country.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/3c21b0c6-c031-4aaf-a22e-3569457b7192/download/20200622-efinancials-trade-creditors-30.09.2017-v1.0.csv,2021-06-01,2019-07-02,361393,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/494faa8b-7cd8-406d-81fa-3adf53599e30/download/20200622-efinancials-trade-creditors-31.12.2017-v1.0.csv,2021-06-01,2019-07-02,348932,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/0a3d5454-c269-4dd6-ad54-1114c57aa9c5/download/20200622-efinancials-trade-creditors-31.03.2018-v1.0.csv,2021-06-01,2019-07-02,464171,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/36cd81be-bf18-472f-8064-c42ce028baad/download/20200623-efinancials-trade-creditors-30.06.2018-v1.0.csv,2021-06-01,2019-07-02,314359,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/41d67a8e-7c33-4618-84cc-5e3b226315e0/download/20200623-efinancials-trade-creditors-30.09.2018-v1.0.csv,2021-06-01,2019-07-02,386379,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/9ee2c414-bb9f-4bf2-8df0-ec912516ce9b/download/20200623-efinancials-trade-creditors-31.12.2018-v1.0.csv,2021-06-01,2019-07-02,407057,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/baf635e2-ef3e-4c16-835a-79fb563df3ec/download/20200623-efinancials-trade-creditors-31.03.2019-v1.0.csv,2021-06-01,2019-07-02,542760,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/37ee1b39-defb-4b5c-90b6-582223358e5e/download/20200623-10k-plus-fye-31.03.2019.csv,2021-06-01,2019-07-02,35514,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/c5b7d083-601a-4562-8ad6-1598124b4f2c/download/20200622-efinancials-trade-creditors-30.06.2017-v1.0.csv,2021-06-01,2019-07-02,317193,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/ee165e1a-847b-456c-97df-bbefe0ed508b/download/20200622-10k-plus-fye-31.03.2018.csv,2021-06-01,2019-07-02,39340,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/67adf38e-ee88-40c1-84bf-eaa40034b8aa/download/20200623-efinancials-trade-creditors-30.06.2019-v1.0.csv,2021-06-01,2019-07-02,348740,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/7282cc2f-6386-4c99-bc9f-790e15946805/download/20200623-efinancials-trade-creditors-30.09.2019-v1.0.csv,2021-06-01,2019-07-02,457567,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
Finance: Creditors' Extract,Stirling,https://data.stirling.gov.uk/dataset/finance-creditors-extract,https://data.stirling.gov.uk/dataset/46f0a374-03f0-408b-a46d-27953b0551f6/resource/bf63868f-345e-46c4-b8cb-d7d7dc391924/download/20200623-efinancials-trade-creditors-31.12.2019-v1.0.csv,2021-06-01,2019-07-02,442604,CSV,,LGCS Finance,,Open Government Licence 3.0 (United Kingdom),"**Breakdown of individual payments to and credits from suppliers providing goods and/or services to Stirling Council.**

**Based on the content of the relevant quarterly datasets, an annual summary of suppliers whose combined value of invoices and credit notes for the financial year totals £10,000 or more is also available.**     

**[Stirling’s Annual Accounts](https://www.stirling.gov.uk/council-democracy/information-performance-statistics/annual-accounts/) are available on the Council’s website.**
"
