,Title,Owner,PageURL,AssetURL,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,FileSizeBytes,FileSizeBins
985,Primary school class sizes as at September 2016,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/49492547-04d7-4dc8-b962-21c2c389be7a,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=b3f0b67b-7d62-4f94-a99b-e12105d36483,2017-11-29T11:05:07.274Z,2018-03-01,,,XML,,social / community,children;education;schools,OGL3,,USMART API,True,,
986,Location of Salt Bins throughout Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/be48ea86-9fb5-4b22-b948-97b8cbeeb64b,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=49bbcb0f-9c56-4308-a970-3e27da4d4489,2017-11-20T09:37:03.626Z,2019-09-17,,,JSON,,infrastructure,transport,OGL3,,USMART API,True,,
987,Location of Salt Bins throughout Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/be48ea86-9fb5-4b22-b948-97b8cbeeb64b,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=0ab0deb1-b686-47b6-b18c-1a40280ae76d,2017-11-20T09:37:03.626Z,2019-09-17,,,XML,,infrastructure,transport,OGL3,,USMART API,True,,
988,Location of Salt Bins throughout Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/be48ea86-9fb5-4b22-b948-97b8cbeeb64b,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=54428067-660c-4e13-af89-b65cdfbd9ee6,2017-11-20T09:37:03.626Z,2019-09-17,,,CSV,,infrastructure,transport,OGL3,,USMART API,True,,
989,Transport Contract List,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/57d4db7f-d91c-4464-92c4-ed12df5db423,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/2a653384-4e4b-439a-a993-c43970cf0225/1/urql,2018-07-25T12:16:30.004Z,2018-09-27,,,JSON,,transport / mobility,transport,OGL3,,USMART API,True,,
990,Transport Contract List,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/57d4db7f-d91c-4464-92c4-ed12df5db423,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=7900d65d-e46c-48c9-a3ff-785b9878c78b,2018-07-25T12:16:30.004Z,2018-09-27,,,CSV,,transport / mobility,transport,OGL3,,USMART API,True,,
991,Areas of terrestrial and coastal ecosystems promoting the conservation of biodiversity with sustainable use,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8ae382e0-1cea-447f-9dc3-b6d1503d08f9,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=3accd5d4-8c39-4aad-b57a-e176df00e039,2017-11-22T14:12:02.428Z,2018-09-27,,,ZIP,,water,agriculture;enviroment,OGL3,,USMART API,True,,
992,Areas of terrestrial and coastal ecosystems promoting the conservation of biodiversity with sustainable use,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8ae382e0-1cea-447f-9dc3-b6d1503d08f9,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/a48c63c4-b077-45ca-8bcb-5a9ac2869a41/1/urql,2017-11-22T14:12:02.428Z,2018-09-27,,,JSON,,water,agriculture;enviroment,OGL3,,USMART API,True,,
993,Building Conservation Areas,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9f76f5eb-3744-4470-9d64-19b17aa8e1ca,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=550e04c6-4e0b-410f-b163-d6803cdbe1ac,2018-07-16T09:00:41.285Z,2019-01-15,,,ZIP,,built environment;geospatial,environmental;architectural;planning permission,OGL3,,USMART API,True,,
994,Building Conservation Areas,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9f76f5eb-3744-4470-9d64-19b17aa8e1ca,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/710fb75a-4c63-4d05-a4cd-cb7f5dfd752e/1/urql,2018-07-16T09:00:41.285Z,2019-01-15,,,JSON,,built environment;geospatial,environmental;architectural;planning permission,OGL3,,USMART API,True,,
995,Dumfries and Galloway School Catchment area boundaries,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/b958299b-9fca-4380-a6f1-047bdf0223aa,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/additionalDocumentation/29388337-4e19-4ac9-8a8c-5d99e0639d9b/Secondary Catchments ND.zip,2017-11-16T15:14:09.245Z,2020-12-11,,,ZIP,,social / community;geospatial,education;government;schools;young people,OGL3,,USMART API,True,,
996,Local Government electoral wards for Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/98341983-3962-4f12-881b-0b8966c5e120,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/7e3ad6b8-7968-49f3-9db8-5e72a0db03ff/1/urql,2017-11-23T13:49:58.540Z,2019-02-21,,,JSON,,built environment,government;local;planning,OGL3,,USMART API,True,,
997,Local Government electoral wards for Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/98341983-3962-4f12-881b-0b8966c5e120,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=48fd5bc3-38e6-4312-b8d3-a0f7062058af,2017-11-23T13:49:58.540Z,2019-02-21,,,ZIP,,built environment,government;local;planning,OGL3,,USMART API,True,,
998,Secondry School Teachers FTE (Full Time Equivelnt) 2017,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9c8928da-f25f-46ac-99a4-ef024ece4b45,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/dda8302f-f4d3-494a-839b-fa6916cc1dd2/1/urql,2019-01-24T15:10:17.795Z,2019-01-29,,,JSON,,social / community,schools;young people,OGL3,,USMART API,True,,
999,Secondry School Teachers FTE (Full Time Equivelnt) 2017,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9c8928da-f25f-46ac-99a4-ef024ece4b45,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=c0002a4b-37c9-49e2-8725-1dd44734b349,2019-01-24T15:10:17.795Z,2019-01-29,,,CSV,,social / community,schools;young people,OGL3,,USMART API,True,,
1000,Core Paths,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/a0518b9b-2b70-4334-bd7e-6631adf67c11,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/2b1c99ec-bc89-44a9-89f1-54218f52318d/1/urql,2018-07-12T12:59:26.547Z,2020-02-04,,,JSON,,geospatial,public access routes;walking and cycling,OGL3,,USMART API,True,,
1001,"The Number of Non-Domestic Properties by Category Code and Total Rateable Value in D&G , plus All-Scotland totals.",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/c72bf08c-c809-48e0-9e2c-e43f363f5a1b,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=0d4286b2-c9c6-43a3-a87c-a1cba1ac600c,2018-01-23T14:13:15.167Z,2018-03-01,,,CSV,,built environment,,OGL3,,USMART API,True,,
1002,"The Number of Non-Domestic Properties by Category Code and Total Rateable Value in D&G , plus All-Scotland totals.",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/c72bf08c-c809-48e0-9e2c-e43f363f5a1b,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/596aa399-760c-4dc5-a76d-58ecd43fc7e6/1/urql,2018-01-23T14:13:15.167Z,2018-03-01,,,JSON,,built environment,,OGL3,,USMART API,True,,
1003,First and Second World War Memorials In Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/f509dd00-1165-4320-bb46-ccd30e6065fc,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/49940e83-2d78-45c3-ab67-c1254be8599d/1/urql,2018-01-25T16:23:29.465Z,2018-03-01,,,JSON,,social / community,community assets,OGL3,,USMART API,True,,
1004,First and Second World War Memorials In Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/f509dd00-1165-4320-bb46-ccd30e6065fc,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=ed75f3c8-f6bf-42dc-9540-c18467f4597b,2018-01-25T16:23:29.465Z,2018-03-01,,,CSV,,social / community,community assets,OGL3,,USMART API,True,,
1005,Annual Attendance Percentage of Primary Schools in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/3090c5a4-79f9-4659-b549-7abf59bcfddb,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/b2b9e26f-0692-4a4f-8a61-1f51e45cbf09/1/urql,2017-11-15T10:28:01.702Z,2017-11-16,,,JSON,,social / community,children;schools;education,OGL3,,USMART API,True,,
1006,Annual Attendance Percentage of Primary Schools in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/3090c5a4-79f9-4659-b549-7abf59bcfddb,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=6d588204-d094-47e7-82e7-bce532ca2c35,2017-11-15T10:28:01.702Z,2017-11-16,,,CSV,,social / community,children;schools;education,OGL3,,USMART API,True,,
1007,The Total Number of Non-Domestic Properties and Total Rateable Value in each Local Authority within each Assessor's Area plus All Scotland totals.,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/0aeb8640-04ea-44e3-9c03-63b53a3fe7d4,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=bcd1bd61-af38-4ffb-8a49-35e8e18a0372,2018-01-23T14:03:57.604Z,2018-09-27,,,CSV,,social / community,architectural,OGL3,,USMART API,True,,
1008,The Total Number of Non-Domestic Properties and Total Rateable Value in each Local Authority within each Assessor's Area plus All Scotland totals.,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/0aeb8640-04ea-44e3-9c03-63b53a3fe7d4,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/4bbaa7b5-9da9-4614-9b4b-ff566f330217/1/urql,2018-01-23T14:03:57.604Z,2018-09-27,,,JSON,,social / community,architectural,OGL3,,USMART API,True,,
1009,Polling Station Locations,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/6b9e02f9-fa27-4631-a9bb-23ed1d44857c,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/83a4ecb1-b94c-44ca-8625-b66d3e92b9a2/1/urql,2017-11-24T11:53:01.762Z,2019-11-26,,,JSON,,social / community,local,OGL3,,USMART API,False,,
1010,Polling Station Locations,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/6b9e02f9-fa27-4631-a9bb-23ed1d44857c,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=9eec9885-204c-4b53-b7e3-feebad7ad8aa,2017-11-24T11:53:01.762Z,2019-11-26,,,CSV,,social / community,local,OGL3,,USMART API,False,,
1011,Recycling Centres and Points in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/a423ccc2-51e4-4a86-af72-649e3ef991c1,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/8f961ffb-98e1-4943-b7ff-7823a0de5fbd/1/urql,2018-01-26T15:51:42.423Z,2018-03-01,,,JSON,,infrastructure,enviroment;recycling,OGL3,,USMART API,True,,
1012,Recycling Centres and Points in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/a423ccc2-51e4-4a86-af72-649e3ef991c1,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=e2ae5d65-fac4-41f1-8e86-4bdf5796195b,2018-01-26T15:51:42.423Z,2018-03-01,,,CSV,,infrastructure,enviroment;recycling,OGL3,,USMART API,True,,
1013,Nurseries in Dumfries and Galloway with headcount of children attending.,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/7b74d2d8-a96f-4b5a-be63-b895e4a939e2,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=a4871862-2752-4209-8ff8-d0f9c8da3574,2017-11-16T13:35:10.411Z,2017-11-16,,,JSON,,social / community,children,OGL3,,USMART API,True,,
1014,Nurseries in Dumfries and Galloway with headcount of children attending.,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/7b74d2d8-a96f-4b5a-be63-b895e4a939e2,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=683b2713-b1bb-4e1d-acc7-26b24e5fca8a,2017-11-16T13:35:10.411Z,2017-11-16,,,CSV,,social / community,children,OGL3,,USMART API,True,,
1015,Nurseries in Dumfries and Galloway with headcount of children attending.,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/7b74d2d8-a96f-4b5a-be63-b895e4a939e2,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=a46dab69-e9f0-4e52-bf11-f8e707a12846,2017-11-16T13:35:10.411Z,2017-11-16,,,XML,,social / community,children,OGL3,,USMART API,True,,
1016,Community Council Boundaries,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/1efec530-bc75-40c3-8578-e263b5d750ab,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=8479d7d9-5c9a-4415-afff-46ddbc164fcb,2018-07-12T12:59:47.961Z,2018-10-02,,,ZIP,,geospatial,business;social;community,OGL3,,USMART API,True,,
1017,Community Council Boundaries,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/1efec530-bc75-40c3-8578-e263b5d750ab,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/cd71ccc9-9e96-473b-b542-063aa16acfc1/1/urql,2018-07-12T12:59:47.961Z,2018-10-02,,,JSON,,geospatial,business;social;community,OGL3,,USMART API,True,,
1018,"Number of Teachers in D&G for Primary, Secondary and Special Education Schools",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/736fd2ea-a6da-4c06-87a9-5a7a39698347,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/e3a7980c-334b-4cd4-af64-4968ca42f6e8/1/urql,2017-11-15T09:59:28.542Z,2019-01-29,,,JSON,,built environment,children;education;schools,OGL3,,USMART API,True,,
1019,"Number of Teachers in D&G for Primary, Secondary and Special Education Schools",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/736fd2ea-a6da-4c06-87a9-5a7a39698347,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=8b7eb95e-97fd-406a-b7fd-15198f7fb498,2017-11-15T09:59:28.542Z,2019-01-29,,,CSV,,built environment,children;education;schools,OGL3,,USMART API,True,,
1020,"Percentage of Absences by Authorised, Unauthorised and Exclusions",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/c593551e-56da-46e8-8b8f-7d81e5343964,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=3dcfc9aa-b1eb-41f7-8385-1ccfa420e303,2017-11-15T10:44:08.462Z,2017-11-16,,,CSV,,social / community,schools;children;education,OGL3,,USMART API,True,,
1021,"Percentage of Absences by Authorised, Unauthorised and Exclusions",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/c593551e-56da-46e8-8b8f-7d81e5343964,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/343e83eb-7841-4eb5-a73a-61047ee6d823/1/urql,2017-11-15T10:44:08.462Z,2017-11-16,,,JSON,,social / community,schools;children;education,OGL3,,USMART API,True,,
1022,Annual Attendance Percentages for Secondary Schools in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8dd37ea1-2e1d-4e37-8fb7-323c90fdb192,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/fa9e7d24-afa0-4126-ac1a-7b43ee2b1707/1/urql,2017-11-15T10:18:25.225Z,2017-11-16,,,JSON,,social / community,education;schools;young people,OGL3,,USMART API,True,,
1023,Annual Attendance Percentages for Secondary Schools in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8dd37ea1-2e1d-4e37-8fb7-323c90fdb192,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=6eed0631-2804-4336-bce9-fc3597280d29,2017-11-15T10:18:25.225Z,2017-11-16,,,CSV,,social / community,education;schools;young people,OGL3,,USMART API,True,,
1024,Historical School Rolls in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/e48094b9-b9d6-4f50-8b19-8825f881ddff,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/091b7162-6da4-4cc2-a0b8-4936cddbd4eb/1/urql,2018-02-21T11:08:06.136Z,2019-01-17,,,JSON,,built environment,children,OGL3,,USMART API,True,,
1025,Historical School Rolls in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/e48094b9-b9d6-4f50-8b19-8825f881ddff,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=41f05d21-058e-4475-b406-e5a6b61edbca,2018-02-21T11:08:06.136Z,2019-01-17,,,CSV,,built environment,children,OGL3,,USMART API,True,,
1026,Contaminated Land Register,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/b05ebc9e-e5b6-4a18-bcb7-c3c316ec20cb,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=e9b516c9-2ccd-4da5-96b8-d3c252418a15,2018-07-12T13:05:10.581Z,2018-10-02,,,ZIP,,built environment,planning,OGL3,,USMART API,True,,
1027,Contaminated Land Register,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/b05ebc9e-e5b6-4a18-bcb7-c3c316ec20cb,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/2f44f5af-a48f-4e4f-8387-799c130da2df/1/urql,2018-07-12T13:05:10.581Z,2018-10-02,,,JSON,,built environment,planning,OGL3,,USMART API,True,,
1028,Secondary Schools in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/85141456-67b4-4af9-8c24-17e35d4753f6,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=d50c4283-1e69-4347-a7e5-93b556135152,2017-11-17T11:31:23.930Z,2018-02-21,,,CSV,,social / community,children;education;schools,OGL3,,USMART API,True,,
1029,Secondary Schools in Dumfries and Galloway,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/85141456-67b4-4af9-8c24-17e35d4753f6,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/7631a55f-a450-4658-ae08-a1c3ddc626f7/1/urql,2017-11-17T11:31:23.930Z,2018-02-21,,,JSON,,social / community,children;education;schools,OGL3,,USMART API,True,,
1030,"Number of Properties by Council Tax Band in each D&G, plus All-Scotland totals. This excludes Garages and Domestic Storage Premises.",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8c6e6e6c-8f11-4eab-a401-1318b477ffad,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=07ca781c-21a0-4ee6-937f-b4048c6fd0d1,2018-01-23T14:16:42.175Z,2018-02-21,,,CSV,,built environment,planning,OGL3,,USMART API,True,,
1031,"Number of Properties by Council Tax Band in each D&G, plus All-Scotland totals. This excludes Garages and Domestic Storage Premises.",Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8c6e6e6c-8f11-4eab-a401-1318b477ffad,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/219fbf9a-4471-4997-8ea9-95c55c063442/1/urql,2018-01-23T14:16:42.175Z,2018-02-21,,,JSON,,built environment,planning,OGL3,,USMART API,True,,
1032,Polling Districts 2017,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9414517b-2fcd-47f7-b8eb-8659122454cc,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=78ba2d5f-a0ef-41fd-8d9b-8ea4ec22c182,2018-07-16T09:12:21.645Z,2018-10-02,,,GEOJSON,,logistics;geospatial,polling districts;voting,OGL3,,USMART API,True,,
1033,Polling Districts 2017,Dumfries and Galloway,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9414517b-2fcd-47f7-b8eb-8659122454cc,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/df4ef60a-7ca3-43b8-b433-afd3815f2d04/1/urql,2018-07-16T09:12:21.645Z,2018-10-02,,,JSON,,logistics;geospatial,polling districts;voting,OGL3,,USMART API,True,,
1034,This data set is a real-time hourly upload from each cycling counter across Scotland that is part of the National Monitoring Framework.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/7ffbe5d6-fa13-4352-829d-0bb0a58e3355,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/208316af-3d06-4b86-83e9-2cf025393d1c/1/urql,2021-03-24T20:21:48.559Z,2021-09-21,,,JSON,,transport / mobility,national monitoring framework;cycling scotland;cycling;active travel,OGL3,,USMART API,False,,
1035,This dataset gives the hourly cycling count breakdown for all of Cycling Scotland's automatic cycling counters. Most of counters also count pedestrians.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/f3df8bdf-8305-4fef-af33-502488befec7,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/1c10a00a-2d39-4ff2-befa-d952458ec608/1/urql,2020-04-03T14:53:09.123Z,2020-04-20,,,JSON,,transport / mobility,cycling;counter;active travel,OGL3,,USMART API,False,,
1036,"The Local section of the Annual Cycling Monitoring Report examines all the local authorities across Scotland and highlights statistics based on headline trends,
workplaces and schools from a range of sources.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/5722da4b-7559-4819-ab1c-4d2c9a6f92ec,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/45724cc2-0f99-4215-9c07-2c78dadd6075/3/urql,2021-05-13T13:35:32.999Z,2021-08-13,,,JSON,,transport / mobility,active travel;cycling scotland,OGL3,,USMART API,True,,
1037,Data from the Scottish Household Survey (2007 - 2018) related to people's participation in physical activity and sport in the 4 weeks prior to the question being asked.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/9bb661cb-1dea-4856-b6c2-6aac6508da03,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=e2e82854-062a-4bdd-a5d8-b0b09a9d3268,2018-05-11T13:55:31.912Z,2019-12-20,,,CSV,,transport / mobility,cycling;scottish household survey;active travel,OGL3,,USMART API,True,,
1038,"Schools in Scotland which delivered Bikeability Scotland training in 2016/17. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/84b8b2e7-8e18-4f36-822d-85fbf59c8d76,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=aade7d6a-8a66-4d65-b01f-999bc2727795,2018-10-05T11:13:06.948Z,2021-10-13,,,JSON,,transport / mobility,active travel;cycling;schools;transport;bikeability scotland,OGL3,,USMART API,True,,
1039,"Schools in Scotland which delivered Bikeability Scotland training in 2016/17. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/84b8b2e7-8e18-4f36-822d-85fbf59c8d76,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=39f733f5-e2a7-456b-85a3-be5604e9dd04,2018-10-05T11:13:06.948Z,2021-10-13,,,CSV,,transport / mobility,active travel;cycling;schools;transport;bikeability scotland,OGL3,,USMART API,True,,
1040,"Schools in Scotland which delivered Bikeability Scotland training in 2016/17. Bikeability Scotland is a cycle training programme designed to give children the skills and confidence they need both to cycle safely on the roads, and to encourage them to carry on cycling into adulthood.",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/84b8b2e7-8e18-4f36-822d-85fbf59c8d76,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=8c903843-448a-46df-9321-2d6f934d0272,2018-10-05T11:13:06.948Z,2021-10-13,,,XML,,transport / mobility,active travel;cycling;schools;transport;bikeability scotland,OGL3,,USMART API,True,,
1041,A range of data from Key Reported Road Casualties Scotland 2018.,Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/b9814e57-b548-4e90-a3a4-694829b36516,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=c4dc777f-1945-4f9f-95ae-beda8f3eb92d,2018-05-15T14:56:31.679Z,2019-11-26,,,VND.OPENXMLFORMATS-OFFICEDOCUMENT.SPREADSHEETML.SHEET,,transport / mobility,active travel;cycling;cycling scotland;transport;reported road casualties scotland,OGL3,,USMART API,True,,
1042,"Data from the Transport and Travel related questions asked in the Scottish Household Survey 2018. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification.  Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/transport-and-travel-in-scotland-results-from-the-scottish-household-survey-1/",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/afbf361c-6311-47de-8779-d79dbb4b9f0e,https://api.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/821b3439-2f43-4d31-a53e-1695f37ed1b0/2/urql,2019-10-17T13:39:53.097Z,2019-12-16,,,JSON,,transport / mobility,government;scottish household survey;transport and travel in scotland,OGL3,,USMART API,True,,
1043,"Data from the Transport and Travel related questions asked in the Scottish Household Survey 2018. Data is of average distance traveled (km) nationally. Data is classified by Local Authority, Regional Transport Partnership, and Urban/Rural Classification.  Reproduced via Open Government Licence. https://www.transport.gov.scot/publication/transport-and-travel-in-scotland-results-from-the-scottish-household-survey-1/",Cycling Scotland,https://usmart.io/org/cyclingscotland/discovery/discovery-view-detail/afbf361c-6311-47de-8779-d79dbb4b9f0e,https://data.usmart.io/org/d1b773fa-d2bd-4830-b399-ecfd18e832f3/resource?resourceGUID=fedaf873-5787-4bec-b2b5-5f4c863c7d6e,2019-10-17T13:39:53.097Z,2019-12-16,,,CSV,,transport / mobility,government;scottish household survey;transport and travel in scotland,OGL3,,USMART API,True,,
